Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
SREDNJA MEDICINSKA SESTRA - M/Ž,20. 02. 2021,LJUBLJANA,VIDIC MAJDA - ORDINACIJA SPLOŠNE MEDICINE,https://www.iskanjedela.si/search-jobs?jobId=2652716&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"delo s pacienti, administracija, delo na računalniku ",10.02.2021,Osrednjeslovenska,iskanjedela.si
ELEKTROMONTER - M/Ž,15. 02. 2021,LJUBLJANA,"GLOBAL ELEKTRIK, elektroinstalacijske in telekomunikacijske storitve, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2652569&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,IZVAJANJE ELEKTROINŠTALACIJ NA TERENU IN V PISARNI ,10.02.2021,Osrednjeslovenska,iskanjedela.si
"VODJA PROJEKTOV I V ENOTI ZA PROJEKTE (PODROČNI PODSEKRETAR, ŠIFRA DM I017054) - M/Ž",22. 02. 2021,LJUBLJANA,REGIONALNA RAZVOJNA AGENCIJA - LJUBLJANSKE URBANE REGIJE,https://www.iskanjedela.si/search-jobs?jobId=2652382&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"SAMOSTOJNO VODENJE IN IZVAJANJE NAJZAHTEVNEJŠIH PROJEKTOV, PLANIRANJE, KOORDINIRANJE, SPREMLJANJE IN VREDNOTENJE DELA ZNOTRAJ DODELJENEGA PODROČJA, STRATEŠKO PLANIRANJE DODELJENEGA PODROČJA, STROKOVNO KOORDINIRANJE DODELJENEGA PODROČJA, POZNAVANJE...",10.02.2021,Osrednjeslovenska,iskanjedela.si
SKUPINOVODJA - M/Ž,15. 02. 2021,KOPER,"WORKFORCE d.o.o.; WORKFORCE d.o.o., POSLOVNA ENOTA KOPER",https://www.iskanjedela.si/search-jobs?jobId=2652911&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"VODENJE IN ORGANIZIRANJE DELA EKIPE ZAPOSLENIH, KONTROLA IN NADZOR NAD IZVAJANJEM DELA SKUPINE, SKRB ZA ZALOGO IN NAROČANJE MATERIALA ZA DELO, OSTALA DELA PO NAVODILU NADREJENE OSEBE. ",10.02.2021,Osrednjeslovenska,iskanjedela.si
VIŠJI SVETOVALEC - M/Ž,24. 02. 2021,GROSUPLJE,OBČINA IVANČNA GORICA,https://www.iskanjedela.si/search-jobs?jobId=2652680&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"SODELOVANJE PRI OBLIKOVANJU SISTEMSKIH REŠITEV IN DRUGIH NAJZAHTEVNEJŠIH GRADIV IZ PODROČJA ODDELKA, SAMOSTOJNA PRIPRAVA ZAHTEVNIH ANALIZ, RAZVOJNIH PROJEKTOV, INFORMACIJ, POROČIL IN DRUGIH ZAHTEVNIH GRADIV, VODENJE IN ODLOČANJE V ZAHTEVNIH UPRAVN...",10.02.2021,Osrednjeslovenska,iskanjedela.si
ČISTILEC - M/Ž,12. 03. 2021,LJUBLJANA,"SINTAL-EKO DRUŽBA ZA ČIŠČENJE PROSTOROV, UREJANJE OKOLJA IN TRGOVINO D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2642517&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,ČIŠČENJE POSLOVNIH PROSTOROV. ,10.02.2021,Osrednjeslovenska,iskanjedela.si
VZGOJITELJICA PREDŠOLSKIH OTROK - POMOČNICA VZGOJITELJICE - M/Ž,15. 02. 2021,LJUBLJANA,VRTEC NAJDIHOJCA,https://www.iskanjedela.si/search-jobs?jobId=2652883&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"SODELOVANJE Z VZGOJITELJEM PRI NAČRTOVANJU, IZVAJANJU IN PRIPRAVI VZGOJNEGA DELA TER OPRAVLJANJE DRUGIH NALOG, POVEZANIH Z DEJAVNOSTJO VRTCA. POMAGA PRI IZVAJANJU VZGOJNO-IZOBRAŽEVALNEGA PROCESA IN SAMOSTOJNO IZVAJA POSAMEZNE NALOGE PO DOGOVORU Z ...",10.02.2021,Osrednjeslovenska,iskanjedela.si
"SREDNJA MEDICINSKA SESTRA V NEGOVALNI ENOTI (E035017) ZA POTREBE UKC LJUBLJANA, KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO - M/Ž",18. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2652400&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,- IZVAJANJE PROCESA ZDRAVSTVENE NEGE PACIENTOV V NEGOVALNI ENOTI - IZVAJANJE MANJ ZAHTEVNIH IN SODELOVANJE PRI IZVAJANJU ZAHTEVNEJŠIH DIAGNOSTIČNO-TERAPEVTSKIH POSEGOV IN POSTOPKOV - SPREMLJANJE PACIENTOV NA RAZLIČNE DIAGNOSTIČNO TERAPEVTSKE POSEG...,10.02.2021,Osrednjeslovenska,iskanjedela.si
"ČISTILEC, ČISTILKA II - M/Ž",15. 02. 2021,LJUBLJANA,OSNOVNA ŠOLA DRAVLJE,https://www.iskanjedela.si/search-jobs?jobId=2652751&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"DNEVNO ČIŠČENJE IN POSPRAVLJANJE PROSTOROV IN OKOLICE ŠOLE, PREZRAČEVANJE PROSTOROV, PRANJE IN LIKANJE PERILA, VZDRŽEVANJE LONČNIC IN CVETLIČNIH NASADOV, ZAPIRANJE IN ZAKLEPANJE OKEN IN VRAT, OBVEŠČANJE O OKVARAH IN NAPAKAH, UPOŠTEVANJE TEHNIČNIH ...",10.02.2021,Osrednjeslovenska,iskanjedela.si
"DIPL. MEDICINSKA SESTRA V INTENZIVNI TERAPIJI III (ŠIFRA DM: E037020)ZA POTREBE UKC LJUBLJANA, KIRURŠKA KLINIKA, KLINIČNI ODDELEK ZA KIRURGIJO SRCA IN OŽILJA - M/Ž",25. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2652395&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"NAČRTOVANJE, IZVAJANJE IN VREDNOTENJE PROCESA ZDRAVSTVENE NEGE ŽIVLJENJSKO OGROŽENIH PACIENTOV V INTENZIVNI TERAPIJI III, V PROSTORIH –ENOTAH POSEBEJ OPREMLJENIH ZA OPAZOVANJE, MERJENJE, NADZOROVANJE IN VZDRŽEVANJE ŽIVLJENJSKIH FUNKCIJ, KJER JE PO...",10.02.2021,Osrednjeslovenska,iskanjedela.si
"DIPLOMIRANA MEDICINSKA SESTRA V INTENZIVNI TERAPIJI I, II (E037019) ZA POTREBE UKC LJUBLJANA, KIRURŠKA KLINIKA, KLINIČNI ODDELEK ZA ABDOMINALNO KIRURGIJO (M/Ž) - M/Ž",25. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2652481&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"NAČRTOVANJE, IZVAJANJE IN VREDNOTENJE PROCESA ZDRAVSTVENE NEGE PACIENTOV V INTENZIVNI TERAPIJI I,II, V PROSTORIH – ENOTAH,POSEBEJ OPREMLJENIH ZA OPAZOVANJE, MERJENJE, NADZOROVANJE IN VZDRŽEVANJE ŽIVLJENJSKIH FUNKCIJ, KJER JE POTREBEN STALNI NADZOR...",10.02.2021,Osrednjeslovenska,iskanjedela.si
ADMINISTRATOR - M/Ž,20. 02. 2021,LJUBLJANA,"IUSTA, pravne dejavnosti d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2652855&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"PISNA IN USTNA KOMUNIKACIJA Z NADREJENIMI IN STRANKAMI, VODENJE ADMINISTRACIJE, SPREJEMANJE IN IZSTAVLJANJE KNJIGOVODSKIH LISTIN, KNJIŽENJE POSLOVNIH DOGODKOV, SPREMLJANJE STROŠOV IN VODENJE EVIDENC, IZVAJANJE PLAČILNEGA PROMETA, PREVERJANJE USKLA...",10.02.2021,Osrednjeslovenska,iskanjedela.si
"DIPLOMIRANA MEDICINSKA SESTRA V INTENZIVNI NEGI (E037018) ZA POTREBE UKC LJUBLJANA, KIRURŠKA KLINIKA, KLINIČNI ODDELEK ZA ABDOMINALNO KIRURGIJO (M/Ž) - M/Ž",25. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2652487&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"NAČRTOVANJE, IZVAJANJE IN VREDNOTENJE PROCESA ZDRAVSTVENE NEGE V INTENZIVNI NEGI, NAČRTOVANJE IN KOORDINIRANJE PREMESTITVE ALI ODPUSTA PACIENTA, ORGANIZIRANJE, VODENJE IN NADZIRANJE DEJAVNOSTI ZDRAVSTVENE NEGE IN OSKRBE TER SODELOVANJE V PROCESU Z...",10.02.2021,Osrednjeslovenska,iskanjedela.si
OČESNI OPTIKI / OČESNE OPTIČARKE - M/Ž,15. 02. 2021,PTUJ,"Rent-a-car, dajanje vozil v najem, Matic Furjan s.p.",https://www.iskanjedela.si/search-jobs?jobId=2652692&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,DELO V OPTIKI ,10.02.2021,Osrednjeslovenska,iskanjedela.si
"LABORATORIJSKI TEHNIK III - PRIPRAVNIK (E045007) ZA POTREBE PEDIATRIČNE KLINIKE UKC LJUBLJANA, KI ZA SPECIALNO LABORATORIJSKO DIAGNOSTIKO - M/Ž",20. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2640449&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"- ZBIRANJE, EVIDENTIRANJE, SORTIRANJE, RAZPOREJANJE IN KONZERVIRANJE BIOLOŠKEGA MATERIALA TER PRIPRAVA MATERIALA IN VZORCEV ZA ANALIZO - IZVAJANJE OSNOVNIH LABORATORIJSKIH PREISKAV - POTRJEVANJE REZULTATOV IZVEDENIH PREISKAV - STROKOVNO RAVNANJE Z...",10.02.2021,Osrednjeslovenska,iskanjedela.si
"INŽENIR TEHNIČNIH STROK VII/2 (I) (J017030), SUPAS, PODROČJE ZA INVESTICIJE IN UPRAVLJANJE S PREMOŽENJEM, SLUŽBA ZA UPRAVLJANJE Z NEPREMIČNINAMI - M/Ž",18. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2644959&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"KOORDINACIJA DELA NA PODROČJU UPRAVLJANJEM Z NEPREMIČNINAMI IN ZEMLJIŠČI IN ZUNANJIMI IZVAJALCI, PRIPRAVA STROKOVNIH ANALIZ, PRIPRAVA LETNIH PLANOV VZDRŽEVANJA IN INVESTICIJ V SODELOVANJU S SLUŽBO ZA INVESTICIJE, KOORDINACIJA IN VODENJE POSTOPKOV ...",10.02.2021,Osrednjeslovenska,iskanjedela.si
"ZDRAVNIK SPECIALIST PPD2 (E0180200) ZA POTREBE UKC LJUBLJANA, PEDIATRIČNA KLINIKA, SL. ZA RADIOLOGIJO - M/Ž",20. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2652776&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"- DIAGNOSTICIRANJE, ZDRAVLJENJE IN REHABILITACIJA BOLNIKOV NA TERCIARNI RAVNI, V SKLADU S SPECIALIZACIJO, STROKOVNIMI STANDARDI IN POKLICNO ETIČNIMI MERILI, - IZVAJANJE SPECIALNIH MEDICINSKO-TEHNIČNIH POSEGOV IN DIAGNOSTIČNO-TERAPEVTSKIH POSTOPKOV...",10.02.2021,Osrednjeslovenska,iskanjedela.si
KLEPAR - M/Ž,25. 02. 2021,LJUBLJANA,PRIMABAU PLUS gradbeništvo d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2652548&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"DELO V NEMČIJI. POMOČ IZOLATERJIMA PRI IIZOLIACIJI CEVI V KOTLOVNICAH. KLEPARJI/KLEPARKE IZDELUJEJO, VGRAJUJEJO IN POPRAVLJAJO PREDMETE ALI DELE PREDMETOV IZ KOVINSKIH PLOŠČ, NA PRIMER JEKLENIH, BAKRENIH, KOSITRNIH, MEDENINASTIH, ALUMINIJASTIH, CI...",10.02.2021,Osrednjeslovenska,iskanjedela.si
ZOBOZDRAVNIK BREZ SPECIALIZACIJE Z LICENCO - M/Ž,15. 02. 2021,LJUBLJANA,ZDRAVSTVENI DOM MEDVODE,https://www.iskanjedela.si/search-jobs?jobId=2652567&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"OPRAVLJANJE AMBULANTNIH KURATIVNIH IN PREVENTIVNIH PREGLEDOV, SAMOSTOJNO OPRAVLJANJE ZOBOZDRAVSTVENIH TERAPEVTSKIH IN DIAGNOSTIČNIH POSEGOV ",10.02.2021,Osrednjeslovenska,iskanjedela.si
PRODAJALEC/KA – ARANŽER/KA V HIŠI DARIL LJUBLJANA - M/Ž,18. 02. 2021,PTUJ,"HIŠA DARIL, proizvodnja, storitve, trgovina d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2652698&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"DELO OBSEGA ARANŽIRANJE DARIL, ARANŽIRANJE IN UREJANJE PRODAJALNE, SVETOVANJE STRANKAM, PRODAJO DARIL, PREVZEMANJE BLAGA, VODENJE BLAGAJNE TER OSTALA OBIČAJNA TRGOVSKA OPRAVILA ",10.02.2021,Osrednjeslovenska,iskanjedela.si
RAČUNALNIKAR - ORGANIZATOR INFORMACIJSKE DEJAVNOSTI IN UČITELJ PODALJŠANEGA BIVANJA - M/Ž,22. 02. 2021,GROSUPLJE,OSNOVNA ŠOLA LOUISA ADAMIČA GROSUPLJE,https://www.iskanjedela.si/search-jobs?jobId=2652682&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"NAČRTOVANJE, ORGANIZIRANJE IN IZVEDBA INFORMACIJSKIH DEJAVNOSTI, POUČEVANJE, DRUGO ",10.02.2021,Osrednjeslovenska,iskanjedela.si
ELEKTROVZDRŽEVALEC - M/Ž,15. 02. 2021,LJUBLJANA,JAVNO KOMUNALNO PODJETJE BREZOVICA D.O.O.,https://www.iskanjedela.si/search-jobs?jobId=2652684&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"SKRB ZA ELEKTRONAPRAVE IN INŠTALACIJE V LASTI ALI UPRAVLJANJU PODJETJA (ČISTILNE NAPRAVE, VAKUUMSKE POSTAJE, ČRPLAIŠČA, VODARNA, VODOHRANI,...), ELEKTROVZDRŽEVANJE STROJNEGA PARKA, SAMOSTOJNA IZVEDBA ELEKTROINŠTALACIJ IN KRMILNIH OMARIC, ODKRIVANJ...",10.02.2021,Osrednjeslovenska,iskanjedela.si
CARINSKI ADMINISTRATOR-CLEARANCE ADMINISTRATOR - M/Ž,18. 02. 2021,LJUBLJANA,"TNT EXPRESS WORLDWIDE, distribucija, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2652667&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"DOPOLNITEV IN VNOS PODATKOV V SISTEM, PRIPRAVA POTREBNE DOKUMENTACIJE ZA IZVOZ IN UZVOZ, PRIDOBITEV VSEH POTREBNIH IZVOZNIH DOKUMENTOV IN DOVOLJENJ , SKENIRANJE TIMS/PACS IN ARHIVIRAJ.SI, IZDELAVA POROČIL,TABEL ZE POTREBE IZVOZA, OBVEŠČANJE STRANK...",10.02.2021,Osrednjeslovenska,iskanjedela.si
NK-KANALAR - M/Ž,20. 02. 2021,LJUBLJANA,JAVNO PODJETJE VODOVOD KANALIZACIJA SNAGA d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2652853&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"DELO OBSEGA IZVAJANJE ENOSTAVNIH DEL PRI VZDRŽEVANJU KANALOV, POŽIRALNIKOV. ",10.02.2021,Osrednjeslovenska,iskanjedela.si
SAMOSTOJNI STROKOVNI DELAVEC VII/2 - M/Ž,24. 02. 2021,LJUBLJANA,"UNIVERZA V LJUBLJANI, FAKULTETA ZA KEMIJO IN KEMIJSKO TEHNOLOGIJO",https://www.iskanjedela.si/search-jobs?jobId=2652804&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"ADMINISTRATIVNA PODPORA VODJEM EU TER ARRS PROGRAMOV IN PROJEKTOV, VODENJE EVIDENCE PROJEKTOV IN OBJAVA PODATKOV NA INTER/INTRANETU, VODENJE STATISTIKE S PODROČJA RAZISKOVALNEGA IN RAZVOJNEGA DELA, KI JO PREDPISUJE DRŽAVA IN/ALI UNIVERZA, PRIPRAVA...",10.02.2021,Osrednjeslovenska,iskanjedela.si
UČITELJ ZA DODATNO STROKOVNO POMOČ - M/Ž,15. 02. 2021,LJUBLJANA,OSNOVNA ŠOLA HINKA SMREKARJA,https://www.iskanjedela.si/search-jobs?jobId=2652845&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,POUČEVANJE ,10.02.2021,Osrednjeslovenska,iskanjedela.si
IZOLATERJI - M/Ž,25. 02. 2021,LJUBLJANA,PRIMABAU PLUS gradbeništvo d.o.o.,https://www.iskanjedela.si/search-jobs?jobId=2652551&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"DELO V NEMČIJI. IZOLACIJA CEVI V KOTLOVNICAH, TERMOIZOLACIJA CEVI.(A) REZANJE IZOLACIJSKIH MATERIALOV PO VELIKOSTI IN OBLIKI; (B) MONTIRANJE TOPLOTNIH IN ZVOČNIH IZOLACIJSKIH PLOŠČ NA STENE, TLA IN STROPE ZGRADB; (C) VPIHOVANJE IN STISKANJE TOPLOT...",10.02.2021,Osrednjeslovenska,iskanjedela.si
"SVETOVALNI DELAVEC VII/2, - M/Ž",15. 02. 2021,LJUBLJANA,OSNOVNA ŠOLA LEDINA,https://www.iskanjedela.si/search-jobs?jobId=2652777&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"OPRAVLJANJE DEL IN NALOG, DOLOČENIH S PREDPISI IN LETNIM DELOVNIM NAČRTOM ZAVODA TER OSTALIH DEL PO NAVODILIH RAVNATELJA. ",10.02.2021,Osrednjeslovenska,iskanjedela.si
"VOZNIK TOVORNEGA VOZILA NAD 7,5T IN PRIKOLICE S KRMILNIM OJESOM CE - M/Ž",19. 02. 2021,DOMŽALE,"Avtoprevozništvo, Adrijana Gaspari s.p.",https://www.iskanjedela.si/search-jobs?jobId=2652738&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,voznik tovor. vozila ,10.02.2021,Osrednjeslovenska,iskanjedela.si
ZIDAR - M/Ž,12. 03. 2021,LJUBLJANA,"GP-MAHNI, gradbeništvo, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2652506&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,ZIDARSKA DELA ,10.02.2021,Osrednjeslovenska,iskanjedela.si
"SREDNJA MEDICINSKA SESTRA V NEGOVALNI ENOTI (E035017) ZA POTREBE UKC LJUBLJANA, KIRURŠKA KLINIKA, KLINIČNI ODDELEK ZA ABDOMINALNO KIRURGIJO (M/Ž) - M/Ž",25. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2652485&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"IZVAJANJE PROCESA ZDRAVSTVENE NEGE PACIENTOV V NEGOVALNI ENOTI, IZVAJANJE MANJ ZAHTEVNIH IN SODELOVANJE PRI IZVAJANJU ZAHTEVNEJŠIH DIAGNOSTIČNO-TERAPEVTSKIH POSEGOV IN POSTOPKOV, SPREMLJANJE PACIENTOV NA RAZLIČNE DIAGNOSTIČNO TERAPEVTSKE POSEGE IN...",10.02.2021,Osrednjeslovenska,iskanjedela.si
CEVAR/MONTER - M/Ž,12. 03. 2021,LJUBLJANA,"IMW VARJENJE, industrija, montaža in varjenje, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2652490&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"MONTAŽA OBEŠALNEGA SISTEMA, PRIPRAVA CEVI NA VARJENJE, MONTAŽA CEVI IN POGONOV (VENTILI...), RISANJE IZOMETRIJ, IZMERE, BRANJE NAČRTOV IN SHEM, SKRB ZA UREJENOST DELOVNEGA MESTA IN ORODJA ",10.02.2021,Osrednjeslovenska,iskanjedela.si
SPECIALNI IN REHABILITACIJSKI PEDAGOG - M/Ž,15. 02. 2021,LJUBLJANA,OSNOVNA ŠOLA MEDVODE,https://www.iskanjedela.si/search-jobs?jobId=2652409&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"IZVAJANJE INDIVIDUALNE IN SKUPINSKE POMOČI, IZVAJANJE DODATNE STROKOVNE POMOČI ZA UČENCE S PP, ODKRIVANJE TEŽAV PRI UČENCIH S PP, Z ODLOČBO O USMERITVI IN NAČRTOVANJE KOREKCIJE IN UČNE POMOČI, POMOČ PRI ODKRIVANJU UČENCEV S PP IN NJIHOVIH TEŽAV, S...",10.02.2021,Osrednjeslovenska,iskanjedela.si
VOZNIK TOVORNEGA VOZILA - M/Ž,27. 03. 2021,KAMNIK,"KEEL TRANSPORT, prevozi, gostinstvo in trgovina d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2652472&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,NAKLADANJE IN RAZVOZ BLAGA PO SLOVENIJI TER SKRB ZA TOVORNO VOZILO. ,10.02.2021,Osrednjeslovenska,iskanjedela.si
NATAKAR - M/Ž,15. 02. 2021,LJUBLJANA,"RESTRETO, storitve in trgovina, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2652479&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,STREŽBA PIJAČ IN HRANE ,10.02.2021,Osrednjeslovenska,iskanjedela.si
PICOPEK - M/Ž,12. 03. 2021,LJUBLJANA,"SKARPA, družba za gradbeništvo in inženiring d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2652535&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,PRIPRAVA IN PEKA PIC V KRUŠNI PEČI ,10.02.2021,Osrednjeslovenska,iskanjedela.si
DELOVNI INŠTRUKTOR - M/Ž,18. 02. 2021,LJUBLJANA,DELOVNI IN ZAPOSLITVENI CENTER JANEZA LEVCA,https://www.iskanjedela.si/search-jobs?jobId=2652377&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"SODELUJE PRI NAČRTOVANJU TEHNOLOŠKIH POSTOPKOV V DELAVNICI, RAZPOREJA DELOVNE POSTOPKE MED UPORABNIKE IN ZAPOSLENE OB UPOŠTEVANJU INDIVIDUALNIH RAZLIK IN POSEBNOSTI UPORABNIKOV TER OSTALA DELA IN NALOGE SKLADNO S PRAVILNIKOM O SISTEMIZACIJI DEL. ",10.02.2021,Osrednjeslovenska,iskanjedela.si
"DIPLOMIRANA MEDICINSKA SESTRA V INTENZIVNI NEGI (E037018) ZA POTREBE NEVROLOŠKE KLINIKE, KLINIČNEGA ODDELKA ZA BOLEZNI ŽIVČEVJA - M/Ž",18. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2628202&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"NAČRTOVANJE, IZVAJANJE IN VREDNOTENJE PROCESA ZDRAVSTVENE/BABIŠKE NEGE V INTENZIVNI NEGI, NAČRTOVANJE IN KOORDINIRANJE PREMESTITVE ALI ODPUSTA PACIENTA - ORGANIZIRANJE, VODENJE IN NADZIRANJE DEJAVNOSTI ZDRAVSTVENE/BABIŠKE NEGE IN OSKRBE TER SODELO...",10.02.2021,Osrednjeslovenska,iskanjedela.si
"GLAVNA MEDICINSKA SESTRA NEVROLOŠKE KLINIKE, NAZIV DELOVNEGA MESTA: STROKOVNI VODJA III, ŠIFRA DELOVNEGA MESTA: E037903 - M/Ž",18. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2652473&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"PREDSTAVLJA IN ZASTOPA DEJAVNOST ZDRAVSTVENE NEGE IN OSKRBE V OKVIRU ORGANIZACIJSKE ENOTE. NAČRTUJE, KOORDINIRA IN NADZIRA DELO ZDRAVSTVENE/BABIŠKE NEGE IN OSKRBE V SODELOVANJU S STROKOVNIMI ENOTAMI. NAČRTUJE IN USMERJA STROKOVNI RAZVOJ ZDRAVSTVEN...",10.02.2021,Osrednjeslovenska,iskanjedela.si
"SREDNJA MEDICINSKA SESTRA V INTENZIVNI NEGI (E035012) ZA POTREBE NEVROLOŠKE KLINIKE, KLINIČNEGA ODDELKA ZA BOLEZNI ŽIVČEVJA - M/Ž",18. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2639271&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,IZVAJANJE PROCESA ZDRAVSTVENE NEGE PACIENTOV V INTENZIVNI NEGI IN SODELOVANJE V PROCESU ZDRAVLJENJA V OKVIRU ZDRAVSTVENEGA TIMA - IZVAJANJE MANJ ZAHTEVNIH IN SODELOVANJE PRI IZVAJANJU ZAHTEVNEJŠIH DIAGNOSTIČNO-TERAPEVTSKIH POSEGOV IN POSTOPKOV - P...,10.02.2021,Osrednjeslovenska,iskanjedela.si
ASISTENT PROJEKTA - M/Ž,18. 02. 2021,LJUBLJANA,"NIKI - INFORMACIJSKE TEHNOLOGIJE, D.O.O.",https://www.iskanjedela.si/search-jobs?jobId=2652491&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"KNJIŽENJE, TESTIRANJE PROGRAMOV, RAZNE ADMINISTRATIVNE NALOGE. ",10.02.2021,Osrednjeslovenska,iskanjedela.si
SERVISER - M/Ž,17. 02. 2021,GROSUPLJE,"BONAJO, trgovina, posredništvo in zastopstvo, d.o.o.",https://www.iskanjedela.si/search-jobs?jobId=2652509&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,SERVISIRANJE ELEKTRONSKIH IN OSTALIH NAPRAV POVEZANIH Z NAŠO DEJAVNOSTJO ,10.02.2021,Osrednjeslovenska,iskanjedela.si
"PREDSTOJNIK KLINIČNEGA ODDELKA ZA PLASTIČNO, REKOSTRUKCIJSKO, ESTETSKO KIRURGIJO IN OPEKLINE, KIRURŠKA KLINIKA, SISTEMIZIRANO DELOVNO MESTO VIŠJI ZDRAVNIK SPECIALIST PPD1, ŠIFRA DELOVNEGA MESTA: E018023 - M/Ž",18. 02. 2021,LJUBLJANA,UNIVERZITETNI KLINIČNI CENTER LJUBLJANA,https://www.iskanjedela.si/search-jobs?jobId=2652513&RECENCY=3DAYSAGO&STATE=Osrednjeslovenska,"PREDSTAVLJA ORGANIZACIJSKO ENOTO, PLANIRA, ORGANIZIRA, KOORDINIRA IN NADZIRA DELO NA ORGANIZACIJSKI ENOTI, SKRBI ZA RAZVOJ DEJAVNOSTI V SKLADU Z NAPREDKOM STROKE IN PREDLAGA UVEDBO NOVIH DEJAVNOSTI, JE POOBLAŠČEN ZA RAZPOLAGANJE S SREDSTVI ORGANIZ...",10.02.2021,Osrednjeslovenska,iskanjedela.si
