Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
Operater na zahtevnejših strojih (m/ž),13.03.2021,Sladki Vrh,Trenkwalder d.o.o.,https://www.deloglasnik.si/Zaposlitev/279688/Operater-na-zahtevnejsih-strojih-mz/,"  Vas zanimata strojništvo in delo s stroji? Bi želeli s svojim znanjem in tehničnimi izkušnjami prispevati k razvoju podjetja in se dokazati? Vabimo ambiciozne in motivirane kandidate, ki bi želeli postati del zgodbe o uspehu ene največjih invest...",11.02.2021,Podravska,deloglasnik.si
Operater mehanske obdelave (m/ž),11.03.2021,Ptuj,"IZVIR trgovina, storitve, svetovanje, proizvodnja d.o.o.",https://www.deloglasnik.si/Zaposlitev/279583/Operater-mehanske-obdelave-mz/,"  - delo v proizvodnji - mehanska obdelava, kontrola  Število delovnih mest: 2",09.02.2021,Podravska,deloglasnik.si
Eletromonter (m/ž),04.03.2021,Maribor,"DMB, elektro instalacije, avtomatizacija in gradbene storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279311/Eletromonter-mz/,"  Montaža industrijskih naprav in napeljav v avtoindustriji.  Delo je na terenu, v EU.",02.02.2021,Podravska,deloglasnik.si
Tehnolog operacij struženja (m/ž),20.02.2021,Ptuj,LP Mycron d.o.o.,https://www.deloglasnik.si/Zaposlitev/279086/Tehnolog-operacij-struzenja-mz/,  Mednarodno uveljavljeno podjetje LP Mycron d.o.o. z več kot 25 letno tradicijo vabi v svoj kolektiv:   Tehnolog operacij struženja (m/ž).  Opis del in nalog:       - branje in analiza zahtev kupčeve risbe (dokumentacije) v smislu postopka izdela...,27.01.2021,Podravska,deloglasnik.si
Tehnolog operacij rezkanja (m/ž),20.02.2021,Ptuj,LP Mycron d.o.o.,https://www.deloglasnik.si/Zaposlitev/279085/Tehnolog-operacij-rezkanja-mz/,  Mednarodno uveljavljeno podjetje LP Mycron d.o.o. z več kot 25 letno tradicijo vabi v svoj kolektiv:   Tehnolog operacij rezkanja (m/ž).  Opis del in nalog:        - branje in analiza zahtev kupčeve risbe (dokumentacije) v smislu postopka izdela...,27.01.2021,Podravska,deloglasnik.si
Programer CNC stroja (m/ž),20.02.2021,Ptuj,LP Mycron d.o.o.,https://www.deloglasnik.si/Zaposlitev/279084/Programer-CNC-stroja-mz/,"  LP Mycron d.o.o. Mednarodno uveljavljeno podjetje LP Mycron d. o. o. z več kot 25 letno tradicijo vabi v svoj kolektiv:   Programer CNC stroja (m/ž).  Opis del in nalog:        - samostojna nastavitev CNC stružnic, CNC rezkalnih strojev in CNC o...",27.01.2021,Podravska,deloglasnik.si
Prodajalec - tržnik storitev (m/ž),24.02.2021,Ptuj,MEGATEL CENTER trgovina in storitve d.o.o.,https://www.deloglasnik.si/Zaposlitev/278928/Prodajalec-trznik-storitev-mz/,"  Prodaja in trženje storitev T2, telefonska prodaja in delo v poslovalnici.",25.01.2021,Podravska,deloglasnik.si
Strojnik TGM (m/ž),19.03.2021,Maribor,"NIVAL OAB, gradbeništvo, proizvodnja in storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279972/Strojnik-TGM-mz/,  Delo na gradbenih strojih na gradbišču.  Število delovnih mest: 3,17.02.2021,Podravska,deloglasnik.si
Voznik tovornega vozila (m/ž),19.03.2021,Maribor,"NIVAL OAB, gradbeništvo, proizvodnja in storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279973/Voznik-tovornega-vozila-mz/,"  - prevoz gradbenega materiala do gradbišča - razkladanje, nakladanje",17.02.2021,Podravska,deloglasnik.si
Vodja gradbišča (m/ž),19.03.2021,Maribor,"NIVAL OAB, gradbeništvo, proizvodnja in storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279974/Vodja-gradbisca-mz/,  Vodenje gradbišča.  Število delovnih mest: 3,17.02.2021,Podravska,deloglasnik.si
Gradbeni delovodja (m/ž),19.03.2021,Maribor,"NIVAL OAB, gradbeništvo, proizvodnja in storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279975/Gradbeni-delovodja-mz/,  Načrtovanje del in vodenje delavcev.  Število delovnih mest: 3,17.02.2021,Podravska,deloglasnik.si
Gradbeni delavec (m/ž),19.03.2021,Maribor,"NIVAL OAB, gradbeništvo, proizvodnja in storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279976/Gradbeni-delavec-mz/,  Izvajanje gradbenih del na gradbiščih.  Število delovnih mest: 3,17.02.2021,Podravska,deloglasnik.si
Tesar (m/ž),19.03.2021,Maribor,"NIVAL OAB, gradbeništvo, proizvodnja in storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279977/Tesar-mz/,  Izvajanje tesarskih del na gradbišču.  Število delovnih mest: 3,17.02.2021,Podravska,deloglasnik.si
Pomočnik skladiščnika (m/ž),19.03.2021,Maribor,"NIVAL OAB, gradbeništvo, proizvodnja in storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279971/Pomocnik-skladiscnika-mz/,  - pomoč v skladišču - skrb za urejenost skladišča ter kakšen prevoz materiala z osebnim vozilom  Število delovnih mest: 3,17.02.2021,Podravska,deloglasnik.si
Ključavničar (m/ž),26.02.2021,Lenart,"IBS PODJETJE ZA PROIZVODNJO, TRGOVINO, PROJEKTANTSKE IN INŽENIRING STORITVE D.O.O.",https://www.deloglasnik.si/Zaposlitev/279924/Kljucavnicar-mz/,  Sestavljanje jeklenih konstrukcij.,16.02.2021,Podravska,deloglasnik.si
Delavec v rastlinjakih (m/ž),23.02.2021,Ptuj,DRUZOVIČ PROIZVODNJA IN TRGOVINA D.O.O.,https://www.deloglasnik.si/Zaposlitev/279842/Delavec-v-rastlinjakih-mz/,"  Delo v rastlinjaku, povezano s pridelovanjem sadik.  Število delovnih mest: 5",15.02.2021,Podravska,deloglasnik.si
Cevar (m/ž),12.03.2021,Maribor,"TEHNOMONTAŽA, INŽENIRING, PROIZVODNJA, TRGOVINA IN STORITVE D.O.O.",https://www.deloglasnik.si/Zaposlitev/279642/Cevar-mz/,/,11.02.2021,Podravska,deloglasnik.si
Varilec TIG (m/ž),12.03.2021,Maribor,"TEHNOMONTAŽA, INŽENIRING, PROIZVODNJA, TRGOVINA IN STORITVE D.O.O.",https://www.deloglasnik.si/Zaposlitev/279632/Varilec-TIG-mz/,/,11.02.2021,Podravska,deloglasnik.si
Področni vodja prodaje (m/ž),19.02.2021,Maribor,WORKFORCE d.o.o.,https://www.deloglasnik.si/Zaposlitev/279528/Podrocni-vodja-prodaje-mz/,"  Regionalna HR družba Workforce d.o.o., ki že več kot 20 let uspešno opravlja storitve na področju zaposlovanja in kadrovanja, s poslovalnicami v državah Adriatic regije - v Sloveniji, Srbiji, Bosni in Hercegovini, na Hrvaškem, v Črni gori in Mak...",05.02.2021,Podravska,deloglasnik.si
Voznik - voznik težke gradbene mehanizacije (m/ž),28.02.2021,Slovenska Bistrica,"KRT GRADBENIŠTVO, gradbeništvo, transport, asfaltiranje d.o.o.",https://www.deloglasnik.si/Zaposlitev/279181/Voznik-voznik-tezke-gradbene-mehanizacije-mz/,  Išče se:  Voznik - voznik težke gradbene mehanizacije (m/ž).,29.01.2021,Podravska,deloglasnik.si
Železokrivec (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279037/Zelezokrivec-mz/,  Železokrivska dela.  Število delovnih mest: 20,27.01.2021,Podravska,deloglasnik.si
Koordinator za terenske delavce (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279036/Koordinator-za-terenske-delavce-mz/,  Koordiniranje.,27.01.2021,Podravska,deloglasnik.si
Varilec (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279035/Varilec-mz/,  Varilska dela.  Število delovnih mest: 20,27.01.2021,Podravska,deloglasnik.si
Gradbeni delavec (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279034/Gradbeni-delavec-mz/,  Pomožna gradbena dela na gradbišču.  Število delovnih mest: 20,27.01.2021,Podravska,deloglasnik.si
Tesar opažev (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279033/Tesar-opazev-mz/,  Opažerska dela.,27.01.2021,Podravska,deloglasnik.si
Monter kovinskih konstrukcij (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279032/Monter-kovinskih-konstrukcij-mz/,  Montaža kovinskih konstrukcij.  Število delovnih mest: 20,27.01.2021,Podravska,deloglasnik.si
Gradbeni inženir (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279031/Gradbeni-inzenir-mz/,  Vodja gradbišč.,27.01.2021,Podravska,deloglasnik.si
Računovodja (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279030/Racunovodja-mz/,  Računovodska dela.,27.01.2021,Podravska,deloglasnik.si
Električar (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279029/Elektricar-mz/,  Izvedba hišnih in industrijskih inštalacij.  Število delovnih mest: 20,27.01.2021,Podravska,deloglasnik.si
Zidar (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279028/Zidar-mz/,  Zidarska dela.,27.01.2021,Podravska,deloglasnik.si
Monter prezračevalnih in klimatskih naprav (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279027/Monter-prezracevalnih-in-klimatskih-naprav-mz/,"  Montaža prezračevalnih, klimatskih sistemov.",27.01.2021,Podravska,deloglasnik.si
Monter vodovodnih naprav (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279026/Monter-vodovodnih-naprav-mz/,  Montažna sanitarna dela.  Število delovnih mest: 20,27.01.2021,Podravska,deloglasnik.si
Pravnik (m/ž),26.02.2021,Maribor,"GREALMONT, pridelava, proizvodnja, gradbeništvo, trgovina, posredništvo, najemi, gostinstvo, promet, svetovanje in storitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279025/Pravnik-mz/,  Pravna svetovanja.,27.01.2021,Podravska,deloglasnik.si
Ključavničar (m/ž),24.02.2021,Maribor,"TETREB, proizvodnja in postavljanje konstrukcij, instalacije in druge storive, d.o.o.",https://www.deloglasnik.si/Zaposlitev/278923/Kljucavnicar-mz/,  Ključavničarska dela.  Število delovnih mest: 10,25.01.2021,Podravska,deloglasnik.si
Monter (m/ž),24.02.2021,Maribor,"TETREB, proizvodnja in postavljanje konstrukcij, instalacije in druge storive, d.o.o.",https://www.deloglasnik.si/Zaposlitev/278922/Monter-mz/,"  Montaža strojnih inštalacij - vodovod, ogrevanje, prezračevanje, hlajenje.  Število delovnih mest: 10",25.01.2021,Podravska,deloglasnik.si
Varilec (m/ž),24.02.2021,Maribor,"TETREB, proizvodnja in postavljanje konstrukcij, instalacije in druge storive, d.o.o.",https://www.deloglasnik.si/Zaposlitev/278921/Varilec-mz/,  Varjenje sklopov.  Število delovnih mest: 10,25.01.2021,Podravska,deloglasnik.si
Vodja proizvodnje (m/ž),03.03.2021,Maribor,"MIKRO+POLO, družba za inženiring, proizvodnjo in trgovino, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279969/Vodja-proizvodnje-mz/,"  - razvoj organizacije in učinkovito vodenje proizvodnje laboratorijskega pohištva - planiranje, delitev dela in nalog v proizvodnji - vodenje sodelavcev - skrb za razvoj zaposlenih v proizvodnji - skrb za varnost in zdravje pri delu - komunicira...",17.02.2021,Podravska,deloglasnik.si
Informatik (m/ž),03.03.2021,Maribor,"MIKRO+POLO, družba za inženiring, proizvodnjo in trgovino, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279968/Informatik-mz/,  Išče se kandidat/ka za delovno mesto:  Informatik (m/ž).,17.02.2021,Podravska,deloglasnik.si
Vzdrževalec strojev v proizvodnji (m/ž),20.03.2021,Maribor,"D8, proizvodnja živil, trgovina in izobraževanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/280141/Vzdrzevalec-strojev-v-proizvodnji-mz/,  - izvajanje delovnih operacij na strojih in opremi - menjavanje delovnih pripomočkov - nastavljanje delovnih parametrov - pripravljanje in oskrbovanje s predpisanimi materiali - izdelovanje polizdelkov - kontroliranje predpisanih parametrov kako...,19.02.2021,Podravska,deloglasnik.si
Monter in serviser klimatskih naprav (m/ž),21.03.2021,Maribor,KLIMATRON MONTAŽA IN SERVIS KLIMATSKIH NAPRAV ROBERT OBRAN S.P.,https://www.deloglasnik.si/Zaposlitev/280130/Monter-in-serviser-klimatskih-naprav-mz/,  Montiranje in servisiranje klimatskih naprav.,19.02.2021,Podravska,deloglasnik.si
Diplomirana medicinska sestra / diplomirani zdravstvenik v intenzivni terapiji,28.02.2021,Ptuj,SPLOŠNA BOLNIŠNICA DR. JOŽETA POTRČA PTUJ,https://www.deloglasnik.si/Zaposlitev/280097/Diplomirana-medicinska-sestra-diplomirani-zdravstvenik-v-intenzivni-terapiji/,  Opravlja dela in naloge diplomirane medicinske sestre.,18.02.2021,Podravska,deloglasnik.si
Tehnik elektronike (m/ž),26.02.2021,Maribor,"SMART KEY, proizvodnja, razvoj in druge storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/280064/Tehnik-elektronike-mz/,"  Delo in pomoč v proizvodnji elektronskih vezij. Ročno spajkanje, popravila, itd...",18.02.2021,Podravska,deloglasnik.si
Vodja proizvodnje (m/ž),26.02.2021,Maribor,"D8, proizvodnja živil, trgovina in izobraževanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/280067/Vodja-proizvodnje-mz/,  - organizacija dela v proizvodnji - kontrola dela v proizvodnji - vodenje postopkov za pripravo surovin in pridelavo končnih izdelkov - skrb za nemoteno delovanje strojev - izdelava poročil in potrebne dokumentacije - nenehna komunikacija z vods...,18.02.2021,Podravska,deloglasnik.si
Slaščičar (m/ž),20.03.2021,Maribor,"D8, proizvodnja živil, trgovina in izobraževanje, d.o.o.",https://www.deloglasnik.si/Zaposlitev/280066/Slascicar-mz/,"  - priprava surovin - delo s stroji - izdelava piškotov - sestavljanje in pakiranje piškotov - etiketiranje in skladiščenje gotovih izdelkov - veselje do dela, ročne spretnosti in hitrost  Število delovnih mest: 2",18.02.2021,Podravska,deloglasnik.si
Administrator (m/ž),24.02.2021,Maribor,"HG-ING, podjetje za inženiring, storitve in trgovino, d.o.o.",https://www.deloglasnik.si/Zaposlitev/280027/Administrator-mz/,"  - preverjanje, oblikovanje in prepisovanje dopisov, zapisnikov in poročil iz narekov, elektronskih dokumentov ali pisnih osnutkov, da so v skladu s pisarniškimi standardi, s pisalnim strojem, osebnim računalnikom ali drugo opremo za urejanje bes...",17.02.2021,Podravska,deloglasnik.si
CNC operater (m/ž),24.02.2021,Maribor,"HG-ING, podjetje za inženiring, storitve in trgovino, d.o.o.",https://www.deloglasnik.si/Zaposlitev/280028/CNC-operater-mz/,"  - nastavljanje enega ali več vrst strojev za upravljavce za izdelovanje kovinskih predmetov v standardiziranih serijah  - upravljanje in nadzorovanje določenih tipov obdelovalnih strojev, kot na primer stružnic, strojev za valjanje, luknjanje, v...",17.02.2021,Podravska,deloglasnik.si
CNC posluževalec (m/ž),19.03.2021,Slovenska Bistrica,"FOLK PLAST, obdelava plastike in aluminija d.o.o.",https://www.deloglasnik.si/Zaposlitev/280008/CNC-posluzevalec-mz/,"  - menjava surovcev, menjava orodja - merjenje izdelanih kosov z pomičnim merilom - izpolnjevanje merilnih protokolov...  Število delovnih mest: 2",17.02.2021,Podravska,deloglasnik.si
Kuhar (m/ž),18.03.2021,Maribor,Espada d.o.o.,https://www.deloglasnik.si/Zaposlitev/279955/Kuhar-mz/,"  - samostojna priprava hladnih in toplih obrokov - vodenje in poznavanje dokumentacije HACCAP - organiziranje dela sodelavcev, kuharskih pomočnikov",16.02.2021,Podravska,deloglasnik.si
Programer (m/ž),18.03.2021,Maribor,"RELIDEA, multimedijske rešitve. d.o.o.",https://www.deloglasnik.si/Zaposlitev/279931/Programer-mz/,  Programiranje in oblikovanje.,16.02.2021,Podravska,deloglasnik.si
Geoinformatik (m/ž),19.02.2021,Maribor,"ZUM URBANIZEM, PLANIRANJE, PROJEKTIRANJE D.O.O.",https://www.deloglasnik.si/Zaposlitev/279701/Geoinformatik-mz/,  - organiziranje in izvedba komercialnih baz podatkov: pridobivanje dela - samostojno pripravljanje oz. sodelovanje pri pripravi ponudb in pogodb - vodenje projektnih skupin in najbolj zahtevnih projektov na področju geoinformatike - vodenje in s...,11.02.2021,Podravska,deloglasnik.si
Keramičar (m/ž),20.02.2021,Maribor,"VODOVODNE, PLINSKE IN SANITARNE INŠTALACIJE DANILO SENEGAČNIK S.P.",https://www.deloglasnik.si/Zaposlitev/279652/Keramicar-mz/,  Polaganje keramike in ostala gradbena dela.,10.02.2021,Podravska,deloglasnik.si
Samostojni monter na terenu (m/ž),07.03.2021,Ruše,"POLIGRAM, sistemske rešitve d.o.o.",https://www.deloglasnik.si/Zaposlitev/279545/Samostojni-monter-na-terenu-mz/,  V svoj kolektiv zaposlimo novega sodelavca na delovnem mestu:   Samostojni monter na terenu (m/ž).  Naloge novega sodelavca bodo: - montaža sledilnih naprav na terenu,05.02.2021,Podravska,deloglasnik.si
Tesar (m/ž),19.02.2021,Maribor,"ALSEKO, družba za inženiring, gradbeništvo in druge poslovne storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279486/Tesar-mz/,"  - opaževanje temeljev, sten, plošč - postavljanje lesenih konstrukcij - druga pomožna dela na gradbišču  Število delovnih mest: 5",04.02.2021,Podravska,deloglasnik.si
Železokrivec (m/ž),19.02.2021,Maribor,"ALSEKO, družba za inženiring, gradbeništvo in druge poslovne storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279487/Zelezokrivec-mz/,  - izvedba in montaža cevnih inštalacij - izvedba gradbeno kovinarskih del - priprava in polaganje armature - obdelava materiala za potrebe gradbišča - druga pomožna dela,04.02.2021,Podravska,deloglasnik.si
Gradbeni delavec (m/ž),19.02.2021,Maribor,"ALSEKO, družba za inženiring, gradbeništvo in druge poslovne storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279488/Gradbeni-delavec-mz/,  Izvedba splošnih gradbenih del na področju visokih in nizkih gradenj.  Število delovnih mest: 5,04.02.2021,Podravska,deloglasnik.si
Zidar (m/ž),19.02.2021,Maribor,"ALSEKO, družba za inženiring, gradbeništvo in druge poslovne storitve, d.o.o.",https://www.deloglasnik.si/Zaposlitev/279489/Zidar-mz/,"  Zidanje, ometovanje, izvedba temeljev, zidov, druga gradbena dela.  Število delovnih mest: 5",04.02.2021,Podravska,deloglasnik.si
Živinorejski delavec - Traktorist (m/ž),02.03.2021,Lenart,ŽIPO ŽIVINOREJA POLJEDELSTVO LENART D.O.O.,https://www.deloglasnik.si/Zaposlitev/279373/Zivinorejski-delavec-Traktorist-mz/,  - delo s kmetijskimi stroji  - delo v hlevu,03.02.2021,Podravska,deloglasnik.si
Mizar (m/ž),28.02.2021,Lenart,MIZARSTVO ANDREJ RAJŠP s.p.,https://www.deloglasnik.si/Zaposlitev/279330/Mizar-mz/,  Delo v splošni mizarski delavnici.  Število delovnih mest: 2,02.02.2021,Podravska,deloglasnik.si
Strojni inštalater (m/ž),20.02.2021,Maribor,"VODOVODNE, PLINSKE IN SANITARNE INŠTALACIJE DANILO SENEGAČNIK S.P.",https://www.deloglasnik.si/Zaposlitev/278778/Strojni-instalater-mz/,"  Ogrevanje, vodovod.  Število delovnih mest: 2",21.01.2021,Podravska,deloglasnik.si
TIG varilec (m/ž),19.02.2021,Ruše,"BONETA, Aljaž Stanek s.p., transport, trgovina in storitve",https://www.deloglasnik.si/Zaposlitev/278745/TIG-varilec-mz/,  Varjenje sklopov po TIG (141) postopku.,20.01.2021,Podravska,deloglasnik.si
Ključavničar (m/ž),19.02.2021,Ruše,"BONETA, Aljaž Stanek s.p., transport, trgovina in storitve",https://www.deloglasnik.si/Zaposlitev/278746/Kljucavnicar-mz/,  Poznavanje tehničnih risb in ostale tehnične dokumentacije.,20.01.2021,Podravska,deloglasnik.si
